S1_CurrentFeedback,Machining_Process,tool_condition,group,feedrate,clamp_pressure
16.9,Layer 3 Up,worn,5,6,4.0
28.5,Layer 3 Up,worn,5,6,4.0
19.7,Layer 3 Up,worn,5,6,4.0
19.4,Layer 3 Up,worn,5,6,4.0
27.2,Layer 3 Up,worn,5,6,4.0
16.1,Layer 3 Up,worn,5,6,4.0
24.4,Layer 3 Up,worn,5,6,4.0
23.3,Layer 3 Up,worn,5,6,4.0
25.0,Layer 3 Up,worn,5,6,4.0
18.4,Layer 3 Up,worn,5,6,4.0
18.9,Layer 3 Up,worn,5,6,4.0
28.5,Layer 3 Up,worn,5,6,4.0
13.9,Layer 3 Up,worn,5,6,4.0
23.3,Layer 3 Up,worn,5,6,4.0
22.1,Layer 3 Up,worn,5,6,4.0
17.8,Layer 3 Up,worn,5,6,4.0
26.4,Layer 3 Up,worn,5,6,4.0
18.7,Layer 3 Up,worn,5,6,4.0
19.2,Layer 3 Up,worn,5,6,4.0
21.6,Layer 3 Up,worn,5,6,4.0
23.1,Layer 3 Up,worn,5,6,4.0
13.7,Layer 3 Up,worn,5,6,4.0
22.2,Layer 3 Up,worn,5,6,4.0
24.3,Layer 3 Up,worn,5,6,4.0
15.5,Layer 3 Down,worn,5,6,4.0
24.8,Layer 3 Down,worn,5,6,4.0
16.8,Layer 3 Down,worn,5,6,4.0
18.8,Layer 3 Down,worn,5,6,4.0
27.7,Layer 3 Down,worn,5,6,4.0
17.1,Layer 3 Down,worn,5,6,4.0
22.3,Layer 3 Down,worn,5,6,4.0
22.3,Layer 3 Down,worn,5,6,4.0
23.5,Layer 3 Down,worn,5,6,4.0
23.6,Layer 3 Down,worn,5,6,4.0
19.2,Layer 3 Down,worn,5,6,4.0
27.3,Layer 3 Down,worn,5,6,4.0
19.5,Layer 3 Down,worn,5,6,4.0
22.0,Layer 3 Down,worn,5,6,4.0
24.3,Layer 3 Down,worn,5,6,4.0
14.8,Layer 3 Down,worn,5,6,4.0
21.3,Layer 3 Down,worn,5,6,4.0
26.1,Layer 3 Down,worn,5,6,4.0
16.1,Layer 3 Down,worn,5,6,4.0
20.0,Layer 3 Down,worn,5,6,4.0
20.4,Layer 3 Down,worn,5,6,4.0
19.5,Layer 3 Down,worn,5,6,4.0
20.5,Layer 3 Down,worn,5,6,4.0
24.5,Layer 3 Down,worn,5,6,4.0
20.9,Layer 3 Down,worn,5,6,4.0
26.2,Layer 3 Down,worn,5,6,4.0
19.6,Layer 3 Down,worn,5,6,4.0
19.3,Layer 3 Down,worn,5,6,4.0
20.5,Layer 3 Down,worn,5,6,4.0
23.9,Layer 3 Down,worn,5,6,4.0
20.9,Layer 3 Down,worn,5,6,4.0
21.5,Layer 3 Down,worn,5,6,4.0
21.8,Layer 3 Down,worn,5,6,4.0
13.8,Layer 3 Down,worn,5,6,4.0
19.9,Layer 3 Down,worn,5,6,4.0
35.5,Layer 3 Down,worn,5,6,4.0
18.4,Layer 3 Down,worn,5,6,4.0
22.8,Layer 3 Down,worn,5,6,4.0
19.4,Layer 3 Down,worn,5,6,4.0
24.4,Layer 3 Down,worn,5,6,4.0
23.6,Layer 3 Down,worn,5,6,4.0
17.9,Layer 3 Down,worn,5,6,4.0
28.5,Layer 3 Down,worn,5,6,4.0
20.0,Layer 3 Down,worn,5,6,4.0
21.0,Layer 3 Down,worn,5,6,4.0
21.8,Layer 3 Down,worn,5,6,4.0
22.3,Layer 3 Down,worn,5,6,4.0
18.5,Layer 3 Down,worn,5,6,4.0
26.6,Layer 3 Down,worn,5,6,4.0
24.1,Layer 3 Down,worn,5,6,4.0
20.3,Layer 3 Down,worn,5,6,4.0
20.7,Layer 3 Down,worn,5,6,4.0
20.2,Layer 3 Down,worn,5,6,4.0
25.3,Layer 3 Down,worn,5,6,4.0
21.2,Layer 3 Down,worn,5,6,4.0
23.9,Layer 3 Down,worn,5,6,4.0
18.1,Layer 3 Down,worn,5,6,4.0
27.9,Layer 3 Down,worn,5,6,4.0
20.9,Layer 3 Down,worn,5,6,4.0
21.8,Layer 3 Down,worn,5,6,4.0
26.9,Layer 3 Down,worn,5,6,4.0
15.6,Layer 3 Down,worn,5,6,4.0
26.9,Layer 3 Down,worn,5,6,4.0
22.0,Layer 3 Down,worn,5,6,4.0
19.2,Layer 3 Down,worn,5,6,4.0
20.8,Layer 3 Down,worn,5,6,4.0
19.2,Layer 3 Down,worn,5,6,4.0
16.0,Layer 3 Down,worn,5,6,4.0
22.0,Layer 3 Down,worn,5,6,4.0
18.2,Layer 3 Down,worn,5,6,4.0
24.3,Layer 3 Down,worn,5,6,4.0
25.4,Layer 3 Down,worn,5,6,4.0
13.9,Layer 3 Down,worn,5,6,4.0
21.8,Layer 3 Down,worn,5,6,4.0
24.0,Layer 3 Down,worn,5,6,4.0
16.0,Layer 3 Down,worn,5,6,4.0
20.0,Layer 3 Down,worn,5,6,4.0
20.8,Layer 3 Down,worn,5,6,4.0
18.5,Layer 3 Down,worn,5,6,4.0
22.1,Layer 3 Down,worn,5,6,4.0
22.7,Layer 3 Down,worn,5,6,4.0
13.6,Layer 3 Down,worn,5,6,4.0
23.1,Layer 3 Down,worn,5,6,4.0
20.7,Layer 3 Down,worn,5,6,4.0
16.9,Layer 3 Down,worn,5,6,4.0
26.7,Layer 3 Down,worn,5,6,4.0
19.0,Layer 3 Down,worn,5,6,4.0
25.4,Layer 3 Down,worn,5,6,4.0
19.4,Layer 3 Down,worn,5,6,4.0
22.6,Layer 3 Down,worn,5,6,4.0
20.5,Layer 3 Down,worn,5,6,4.0
24.8,Layer 3 Down,worn,5,6,4.0
23.6,Layer 3 Down,worn,5,6,4.0
16.6,Layer 3 Down,worn,5,6,4.0
29.5,Layer 3 Down,worn,5,6,4.0
19.3,Layer 3 Down,worn,5,6,4.0
29.3,Layer 3 Down,worn,5,6,4.0
18.0,Layer 3 Down,worn,5,6,4.0
21.5,Layer 3 Down,worn,5,6,4.0
24.1,Layer 3 Down,worn,5,6,4.0
21.7,Layer 3 Down,worn,5,6,4.0
23.6,Layer 3 Down,worn,5,6,4.0
22.5,Layer 3 Down,worn,5,6,4.0
23.8,Layer 3 Down,worn,5,6,4.0
18.4,Layer 3 Down,worn,5,6,4.0
20.2,Layer 3 Down,worn,5,6,4.0
20.7,Layer 3 Down,worn,5,6,4.0
19.3,Layer 3 Down,worn,5,6,4.0
21.0,Layer 3 Down,worn,5,6,4.0
19.9,Layer 3 Down,worn,5,6,4.0
21.5,Layer 3 Down,worn,5,6,4.0
23.3,Layer 3 Down,worn,5,6,4.0
14.7,Layer 3 Down,worn,5,6,4.0
22.5,Layer 3 Down,worn,5,6,4.0
24.5,Layer 3 Down,worn,5,6,4.0
15.6,Layer 3 Down,worn,5,6,4.0
25.7,Layer 3 Down,worn,5,6,4.0
20.3,Layer 3 Down,worn,5,6,4.0
20.9,Layer 3 Down,worn,5,6,4.0
15.7,Layer 3 Down,worn,5,6,4.0
21.3,Layer 3 Down,worn,5,6,4.0
21.9,Layer 3 Down,worn,5,6,4.0
17.0,Layer 3 Down,worn,5,6,4.0
25.4,Layer 3 Down,worn,5,6,4.0
13.4,Layer 3 Down,worn,5,6,4.0
21.6,Layer 3 Down,worn,5,6,4.0
26.1,Layer 3 Down,worn,5,6,4.0
22.7,Layer 3 Down,worn,5,6,4.0
17.7,Layer 3 Down,worn,5,6,4.0
25.9,Layer 3 Down,worn,5,6,4.0
15.6,Layer 3 Down,worn,5,6,4.0
23.3,Layer 3 Down,worn,5,6,4.0
26.5,Layer 3 Down,worn,5,6,4.0
17.5,Layer 3 Down,worn,5,6,4.0
21.8,Layer 3 Down,worn,5,6,4.0
24.1,Layer 3 Down,worn,5,6,4.0
21.8,Layer 3 Down,worn,5,6,4.0
22.4,Layer 3 Down,worn,5,6,4.0
22.6,Layer 3 Down,worn,5,6,4.0
17.5,Layer 3 Down,worn,5,6,4.0
25.2,Layer 3 Down,worn,5,6,4.0
17.7,Layer 3 Down,worn,5,6,4.0
21.2,Layer 3 Down,worn,5,6,4.0
26.6,Layer 3 Down,worn,5,6,4.0
18.3,Layer 3 Down,worn,5,6,4.0
19.5,Layer 3 Down,worn,5,6,4.0
19.6,Layer 3 Down,worn,5,6,4.0
24.3,Layer 3 Down,worn,5,6,4.0
22.3,Layer 3 Down,worn,5,6,4.0
17.0,Layer 3 Down,worn,5,6,4.0
21.9,Layer 3 Down,worn,5,6,4.0
23.0,Layer 3 Down,worn,5,6,4.0
18.0,Layer 3 Down,worn,5,6,4.0
25.8,Layer 3 Down,worn,5,6,4.0
18.2,Layer 3 Down,worn,5,6,4.0
23.3,Layer 3 Down,worn,5,6,4.0
27.4,Layer 3 Down,worn,5,6,4.0
26.6,Layer 3 Down,worn,5,6,4.0
22.5,Layer 3 Down,worn,5,6,4.0
15.7,Layer 3 Down,worn,5,6,4.0
22.2,Layer 3 Down,worn,5,6,4.0
23.9,Layer 3 Down,worn,5,6,4.0
13.4,Layer 3 Down,worn,5,6,4.0
23.7,Layer 3 Down,worn,5,6,4.0
18.3,Layer 3 Down,worn,5,6,4.0
18.1,Layer 3 Down,worn,5,6,4.0
26.8,Layer 3 Down,worn,5,6,4.0
17.7,Layer 3 Down,worn,5,6,4.0
15.7,Layer 3 Down,worn,5,6,4.0
23.7,Layer 3 Down,worn,5,6,4.0
22.7,Layer 3 Down,worn,5,6,4.0
16.3,Layer 3 Down,worn,5,6,4.0
19.3,Layer 3 Down,worn,5,6,4.0
22.8,Layer 3 Down,worn,5,6,4.0
18.7,Layer 3 Down,worn,5,6,4.0
22.4,Layer 3 Down,worn,5,6,4.0
18.3,Layer 3 Down,worn,5,6,4.0
0.471,Layer 3 Down,worn,5,6,4.0
25.3,Layer 1 Up,unworn,6,20,4.0
15.6,Layer 1 Up,unworn,6,20,4.0
20.9,Layer 1 Up,unworn,6,20,4.0
21.6,Layer 1 Up,unworn,6,20,4.0
20.8,Layer 1 Up,unworn,6,20,4.0
17.9,Layer 1 Up,unworn,6,20,4.0
22.5,Layer 1 Up,unworn,6,20,4.0
15.1,Layer 1 Up,unworn,6,20,4.0
14.5,Layer 1 Up,unworn,6,20,4.0
27.0,Layer 1 Up,unworn,6,20,4.0
-1.17,Layer 1 Up,unworn,6,20,4.0
-1.17,Layer 1 Up,unworn,6,20,4.0
0.207,Layer 1 Up,unworn,6,20,4.0
-1.17,Layer 1 Up,unworn,6,20,4.0
-1.17,Layer 1 Up,unworn,6,20,4.0
-0.176,Layer 1 Up,unworn,6,20,4.0
0.501,Layer 1 Up,unworn,6,20,4.0
-1.86,Layer 1 Up,unworn,6,20,4.0
-1.86,Layer 1 Up,unworn,6,20,4.0
-1.58,Layer 1 Up,unworn,6,20,4.0
-1.58,Layer 1 Up,unworn,6,20,4.0
0.501,Layer 1 Up,unworn,6,20,4.0
-0.0861,Layer 1 Up,unworn,6,20,4.0
-1.11,Layer 1 Up,unworn,6,20,4.0
-1.11,Layer 1 Up,unworn,6,20,4.0
-1.52,Layer 1 Up,unworn,6,20,4.0
-1.52,Layer 1 Up,unworn,6,20,4.0
0.207,Layer 1 Up,unworn,6,20,4.0
-1.52,Layer 1 Up,unworn,6,20,4.0
-1.52,Layer 1 Up,unworn,6,20,4.0
-0.0861,Layer 1 Up,unworn,6,20,4.0
-1.17,Layer 1 Up,unworn,6,20,4.0
-1.17,Layer 1 Up,unworn,6,20,4.0
0.59,Layer 1 Up,unworn,6,20,4.0
-1.52,Layer 1 Up,unworn,6,20,4.0
0.59,Layer 1 Up,unworn,6,20,4.0
-1.74,Layer 1 Up,unworn,6,20,4.0
-0.176,Layer 1 Up,unworn,6,20,4.0
-2.21,Layer 1 Up,unworn,6,20,4.0
-2.21,Layer 1 Up,unworn,6,20,4.0
-2.09,Layer 1 Up,unworn,6,20,4.0
-2.09,Layer 1 Up,unworn,6,20,4.0
-0.176,Layer 1 Up,unworn,6,20,4.0
-1.17,Layer 1 Up,unworn,6,20,4.0
-1.17,Layer 1 Up,unworn,6,20,4.0
0.59,Layer 1 Up,unworn,6,20,4.0
-1.8,Layer 1 Up,unworn,6,20,4.0
0.501,Layer 1 Up,unworn,6,20,4.0
-1.8,Layer 1 Up,unworn,6,20,4.0
-1.86,Layer 1 Up,unworn,6,20,4.0
-1.86,Layer 1 Up,unworn,6,20,4.0
0.59,Layer 1 Up,unworn,6,20,4.0
-0.176,Layer 1 Up,unworn,6,20,4.0
-1.52,Layer 1 Up,unworn,6,20,4.0
-1.52,Layer 1 Up,unworn,6,20,4.0
0.207,Layer 1 Up,unworn,6,20,4.0
-1.52,Layer 1 Up,unworn,6,20,4.0
-1.52,Layer 1 Up,unworn,6,20,4.0
0.207,Layer 1 Up,unworn,6,20,4.0
-1.8,Layer 1 Up,unworn,6,20,4.0
-1.8,Layer 1 Up,unworn,6,20,4.0
-1.46,Layer 1 Up,unworn,6,20,4.0
-1.46,Layer 1 Up,unworn,6,20,4.0
0.59,Layer 1 Up,unworn,6,20,4.0
-1.46,Layer 1 Up,unworn,6,20,4.0
-1.46,Layer 1 Up,unworn,6,20,4.0
0.207,Layer 1 Up,unworn,6,20,4.0
22.5,Layer 1 Up,unworn,6,20,4.0
20.7,Layer 1 Up,unworn,6,20,4.0
14.1,Layer 1 Up,unworn,6,20,4.0
22.5,Layer 1 Up,unworn,6,20,4.0
23.0,Layer 1 Up,unworn,6,20,4.0
16.0,Layer 1 Up,unworn,6,20,4.0
25.9,Layer 1 Up,unworn,6,20,4.0
17.1,Layer 1 Up,unworn,6,20,4.0
19.3,Layer 1 Up,unworn,6,20,4.0
22.5,Layer 1 Up,unworn,6,20,4.0
19.4,Layer 1 Up,unworn,6,20,4.0
22.0,Layer 1 Up,unworn,6,20,4.0
22.8,Layer 1 Up,unworn,6,20,4.0
16.8,Layer 1 Up,unworn,6,20,4.0
15.9,Layer 1 Up,unworn,6,20,4.0
19.9,Layer 1 Up,unworn,6,20,4.0
28.7,Layer 1 Up,unworn,6,20,4.0
13.5,Layer 1 Up,unworn,6,20,4.0
25.7,Layer 1 Up,unworn,6,20,4.0
24.0,Layer 1 Up,unworn,6,20,4.0
23.8,Layer 1 Up,unworn,6,20,4.0
16.4,Layer 1 Up,unworn,6,20,4.0
25.7,Layer 1 Up,unworn,6,20,4.0
26.6,Layer 1 Up,unworn,6,20,4.0
19.1,Layer 1 Up,unworn,6,20,4.0
16.2,Layer 1 Up,unworn,6,20,4.0
19.5,Layer 1 Up,unworn,6,20,4.0
14.5,Layer 1 Up,unworn,6,20,4.0
19.7,Layer 1 Up,unworn,6,20,4.0
20.8,Layer 1 Up,unworn,6,20,4.0
19.0,Layer 1 Up,unworn,6,20,4.0
24.6,Layer 1 Up,unworn,6,20,4.0
17.1,Layer 1 Up,unworn,6,20,4.0
20.5,Layer 1 Up,unworn,6,20,4.0
20.4,Layer 1 Up,unworn,6,20,4.0
12.9,Layer 1 Up,unworn,6,20,4.0
18.0,Layer 1 Up,unworn,6,20,4.0
21.1,Layer 1 Up,unworn,6,20,4.0
15.1,Layer 1 Up,unworn,6,20,4.0
14.1,Layer 1 Up,unworn,6,20,4.0
-1.86,Layer 1 Up,unworn,6,20,4.0
-1.86,Layer 1 Up,unworn,6,20,4.0
0.297,Layer 1 Up,unworn,6,20,4.0
-0.825,Layer 1 Up,unworn,6,20,4.0
-0.825,Layer 1 Up,unworn,6,20,4.0
0.59,Layer 1 Up,unworn,6,20,4.0
18.0,Layer 1 Up,unworn,6,20,4.0
22.5,Layer 1 Up,unworn,6,20,4.0
29.2,Layer 1 Up,unworn,6,20,4.0
22.6,Layer 1 Up,unworn,6,20,4.0
19.2,Layer 1 Up,unworn,6,20,4.0
25.1,Layer 1 Up,unworn,6,20,4.0
17.8,Layer 1 Up,unworn,6,20,4.0
18.2,Layer 1 Up,unworn,6,20,4.0
20.9,Layer 1 Up,unworn,6,20,4.0
13.3,Layer 1 Up,unworn,6,20,4.0
20.3,Layer 1 Up,unworn,6,20,4.0
23.1,Layer 1 Up,unworn,6,20,4.0
20.0,Layer 1 Up,unworn,6,20,4.0
23.5,Layer 1 Up,unworn,6,20,4.0
18.6,Layer 1 Up,unworn,6,20,4.0
19.2,Layer 1 Up,unworn,6,20,4.0
21.0,Layer 1 Up,unworn,6,20,4.0
13.9,Layer 1 Up,unworn,6,20,4.0
24.4,Layer 1 Up,unworn,6,20,4.0
20.8,Layer 1 Up,unworn,6,20,4.0
-1.17,Layer 1 Up,unworn,6,20,4.0
0.207,Layer 1 Up,unworn,6,20,4.0
-1.17,Layer 1 Up,unworn,6,20,4.0
-0.176,Layer 1 Up,unworn,6,20,4.0
-2.21,Layer 1 Up,unworn,6,20,4.0
-2.21,Layer 1 Up,unworn,6,20,4.0
17.7,Layer 1 Up,unworn,6,20,4.0
-1.17,Layer 1 Up,unworn,6,20,4.0
-1.17,Layer 1 Up,unworn,6,20,4.0
0.118,Layer 1 Up,unworn,6,20,4.0
-0.194,Layer 1 Up,unworn,6,20,4.0
-0.194,Layer 1 Up,unworn,6,20,4.0
0.59,Layer 1 Up,unworn,6,20,4.0
-1.23,Layer 1 Up,unworn,6,20,4.0
-1.23,Layer 1 Up,unworn,6,20,4.0
0.501,Layer 1 Up,unworn,6,20,4.0
-1.23,Layer 1 Up,unworn,6,20,4.0
-1.23,Layer 1 Up,unworn,6,20,4.0
0.501,Layer 1 Up,unworn,6,20,4.0
-0.825,Layer 1 Up,unworn,6,20,4.0
-0.825,Layer 1 Up,unworn,6,20,4.0
0.207,Layer 1 Up,unworn,6,20,4.0
-2.78,Layer 1 Up,unworn,6,20,4.0
-2.78,Layer 1 Up,unworn,6,20,4.0
0.118,Layer 1 Up,unworn,6,20,4.0
-1.92,Layer 1 Up,unworn,6,20,4.0
-1.92,Layer 1 Up,unworn,6,20,4.0
0.207,Layer 1 Up,unworn,6,20,4.0
-0.825,Layer 1 Up,unworn,6,20,4.0
-0.825,Layer 1 Up,unworn,6,20,4.0
0.297,Layer 1 Up,unworn,6,20,4.0
-1.29,Layer 1 Up,unworn,6,20,4.0
-1.29,Layer 1 Up,unworn,6,20,4.0
0.297,Layer 1 Up,unworn,6,20,4.0
0.59,Layer 1 Up,unworn,6,20,4.0
-1.8,Layer 1 Up,unworn,6,20,4.0
-1.8,Layer 1 Up,unworn,6,20,4.0
-1.8,Layer 1 Up,unworn,6,20,4.0
-1.8,Layer 1 Up,unworn,6,20,4.0
0.59,Layer 1 Up,unworn,6,20,4.0
-1.23,Layer 1 Up,unworn,6,20,4.0
-1.23,Layer 1 Up,unworn,6,20,4.0
0.207,Layer 1 Up,unworn,6,20,4.0
24.3,Layer 1 Up,unworn,6,20,4.0
24.9,Layer 1 Up,unworn,6,20,4.0
18.6,Layer 1 Up,unworn,6,20,4.0
19.9,Layer 1 Up,unworn,6,20,4.0
22.5,Layer 1 Up,unworn,6,20,4.0
20.1,Layer 1 Up,unworn,6,20,4.0
15.9,Layer 1 Up,unworn,6,20,4.0
20.8,Layer 1 Up,unworn,6,20,4.0
25.6,Layer 1 Up,unworn,6,20,4.0
15.2,Layer 1 Up,unworn,6,20,4.0
-1.23,Layer 1 Up,unworn,6,20,4.0
-1.23,Layer 1 Up,unworn,6,20,4.0
0.501,Layer 1 Up,unworn,6,20,4.0
-1.17,Layer 1 Up,unworn,6,20,4.0
-1.17,Layer 1 Up,unworn,6,20,4.0
0.207,Layer 1 Up,unworn,6,20,4.0
-1.58,Layer 1 Up,unworn,6,20,4.0
-1.58,Layer 1 Up,unworn,6,20,4.0
0.207,Layer 1 Up,unworn,6,20,4.0
-1.11,Layer 1 Up,unworn,6,20,4.0
-1.11,Layer 1 Up,unworn,6,20,4.0
-0.176,Layer 1 Up,unworn,6,20,4.0
-0.194,Layer 1 Up,unworn,6,20,4.0
0.59,Layer 1 Up,unworn,6,20,4.0
-0.194,Layer 1 Up,unworn,6,20,4.0
-0.825,Layer 1 Up,unworn,6,20,4.0
-0.825,Layer 1 Up,unworn,6,20,4.0
0.207,Layer 1 Up,unworn,6,20,4.0
20.6,Layer 1 Up,unworn,6,20,4.0
20.2,Layer 1 Up,unworn,6,20,4.0
25.0,Layer 1 Up,unworn,6,20,4.0
17.9,Layer 1 Up,unworn,6,20,4.0
21.0,Layer 1 Up,unworn,6,20,4.0
22.8,Layer 1 Up,unworn,6,20,4.0
14.2,Layer 1 Up,unworn,6,20,4.0
26.1,Layer 1 Up,unworn,6,20,4.0
19.8,Layer 1 Down,unworn,6,20,4.0
15.1,Layer 1 Down,unworn,6,20,4.0
26.6,Layer 1 Down,unworn,6,20,4.0
0.297,Layer 1 Down,unworn,6,20,4.0
-1.58,Layer 1 Down,unworn,6,20,4.0
-1.58,Layer 1 Down,unworn,6,20,4.0
-1.52,Layer 1 Down,unworn,6,20,4.0
-1.52,Layer 1 Down,unworn,6,20,4.0
0.794,Layer 1 Down,unworn,6,20,4.0
0.501,Layer 1 Down,unworn,6,20,4.0
-1.8,Layer 1 Down,unworn,6,20,4.0
-1.8,Layer 1 Down,unworn,6,20,4.0
-0.265,Layer 1 Down,unworn,6,20,4.0
-1.74,Layer 1 Down,unworn,6,20,4.0
-1.74,Layer 1 Down,unworn,6,20,4.0
-1.8,Layer 1 Down,unworn,6,20,4.0
-1.8,Layer 1 Down,unworn,6,20,4.0
0.297,Layer 1 Down,unworn,6,20,4.0
-1.58,Layer 1 Down,unworn,6,20,4.0
-1.58,Layer 1 Down,unworn,6,20,4.0
-0.176,Layer 1 Down,unworn,6,20,4.0
-1.52,Layer 1 Down,unworn,6,20,4.0
-1.52,Layer 1 Down,unworn,6,20,4.0
0.118,Layer 1 Down,unworn,6,20,4.0
-1.52,Layer 1 Down,unworn,6,20,4.0
-1.52,Layer 1 Down,unworn,6,20,4.0
0.297,Layer 1 Down,unworn,6,20,4.0
-1.8,Layer 1 Down,unworn,6,20,4.0
-1.8,Layer 1 Down,unworn,6,20,4.0
0.207,Layer 1 Down,unworn,6,20,4.0
0.207,Layer 1 Down,unworn,6,20,4.0
-1.52,Layer 1 Down,unworn,6,20,4.0
-1.52,Layer 1 Down,unworn,6,20,4.0
0.297,Layer 1 Down,unworn,6,20,4.0
-1.52,Layer 1 Down,unworn,6,20,4.0
-1.52,Layer 1 Down,unworn,6,20,4.0
-0.0861,Layer 1 Down,unworn,6,20,4.0
-1.52,Layer 1 Down,unworn,6,20,4.0
-1.52,Layer 1 Down,unworn,6,20,4.0
-1.23,Layer 1 Down,unworn,6,20,4.0
-1.23,Layer 1 Down,unworn,6,20,4.0
0.297,Layer 1 Down,unworn,6,20,4.0
-1.8,Layer 1 Down,unworn,6,20,4.0
-1.8,Layer 1 Down,unworn,6,20,4.0
0.207,Layer 1 Down,unworn,6,20,4.0
-1.52,Layer 1 Down,unworn,6,20,4.0
-1.52,Layer 1 Down,unworn,6,20,4.0
0.59,Layer 1 Down,unworn,6,20,4.0
-2.15,Layer 1 Down,unworn,6,20,4.0
-2.15,Layer 1 Down,unworn,6,20,4.0
0.297,Layer 1 Down,unworn,6,20,4.0
0.59,Layer 1 Down,unworn,6,20,4.0
-1.52,Layer 1 Down,unworn,6,20,4.0
-1.52,Layer 1 Down,unworn,6,20,4.0
-2.72,Layer 1 Down,unworn,6,20,4.0
-2.72,Layer 1 Down,unworn,6,20,4.0
0.59,Layer 1 Down,unworn,6,20,4.0
-1.52,Layer 1 Down,unworn,6,20,4.0
-0.0861,Layer 1 Down,unworn,6,20,4.0
-1.52,Layer 1 Down,unworn,6,20,4.0
-1.8,Layer 1 Down,unworn,6,20,4.0
-0.0861,Layer 1 Down,unworn,6,20,4.0
-1.8,Layer 1 Down,unworn,6,20,4.0
-1.17,Layer 1 Down,unworn,6,20,4.0
-1.17,Layer 1 Down,unworn,6,20,4.0
0.207,Layer 1 Down,unworn,6,20,4.0
0.297,Layer 1 Down,unworn,6,20,4.0
-1.23,Layer 1 Down,unworn,6,20,4.0
-1.23,Layer 1 Down,unworn,6,20,4.0
0.207,Layer 1 Down,unworn,6,20,4.0
-2.09,Layer 1 Down,unworn,6,20,4.0
-2.09,Layer 1 Down,unworn,6,20,4.0
0.501,Layer 1 Down,unworn,6,20,4.0
-1.52,Layer 1 Down,unworn,6,20,4.0
-1.52,Layer 1 Down,unworn,6,20,4.0
-1.23,Layer 1 Down,unworn,6,20,4.0
-1.23,Layer 1 Down,unworn,6,20,4.0
-0.176,Layer 1 Down,unworn,6,20,4.0
-0.176,Layer 1 Down,unworn,6,20,4.0
-1.52,Layer 1 Down,unworn,6,20,4.0
-1.52,Layer 1 Down,unworn,6,20,4.0
0.52,Layer 1 Down,unworn,6,20,4.0
-0.709,Layer 1 Down,unworn,6,20,4.0
-0.998,Layer 1 Down,unworn,6,20,4.0
-0.203,Layer 1 Down,unworn,6,20,4.0
-0.492,Layer 1 Down,unworn,6,20,4.0
0.0859,Layer 1 Down,unworn,6,20,4.0
1.03,Layer 1 Down,unworn,6,20,4.0
-0.998,Layer 1 Down,unworn,6,20,4.0
-0.563,Layer 1 Down,unworn,6,20,4.0
-0.492,Layer 1 Down,unworn,6,20,4.0
-1.52,Layer 1 Down,unworn,6,20,4.0
0.68,Layer 1 Down,unworn,6,20,4.0
-1.52,Layer 1 Down,unworn,6,20,4.0
0.207,Layer 1 Down,unworn,6,20,4.0
-1.52,Layer 1 Down,unworn,6,20,4.0
-1.52,Layer 1 Down,unworn,6,20,4.0
22.3,Layer 1 Down,unworn,6,20,4.0
25.4,Layer 1 Down,unworn,6,20,4.0
17.5,Layer 1 Down,unworn,6,20,4.0
28.3,Layer 1 Down,unworn,6,20,4.0
20.4,Layer 1 Down,unworn,6,20,4.0
19.3,Layer 1 Down,unworn,6,20,4.0
31.2,Layer 1 Down,unworn,6,20,4.0
19.6,Layer 1 Down,unworn,6,20,4.0
25.1,Layer 1 Down,unworn,6,20,4.0
22.8,Layer 1 Down,unworn,6,20,4.0
22.2,Layer 1 Down,unworn,6,20,4.0
-1.23,Layer 1 Down,unworn,6,20,4.0
-1.23,Layer 1 Down,unworn,6,20,4.0
-0.559,Layer 1 Down,unworn,6,20,4.0
-1.23,Layer 1 Down,unworn,6,20,4.0
-1.23,Layer 1 Down,unworn,6,20,4.0
0.411,Layer 1 Down,unworn,6,20,4.0
0.118,Layer 1 Down,unworn,6,20,4.0
-1.46,Layer 1 Down,unworn,6,20,4.0
-1.46,Layer 1 Down,unworn,6,20,4.0
0.207,Layer 1 Down,unworn,6,20,4.0
-1.52,Layer 1 Down,unworn,6,20,4.0
-1.52,Layer 1 Down,unworn,6,20,4.0
-1.52,Layer 1 Down,unworn,6,20,4.0
-1.52,Layer 1 Down,unworn,6,20,4.0
0.207,Layer 1 Down,unworn,6,20,4.0
15.0,Layer 1 Down,unworn,6,20,4.0
17.5,Layer 1 Down,unworn,6,20,4.0
22.3,Layer 1 Down,unworn,6,20,4.0
30.4,Layer 1 Down,unworn,6,20,4.0
13.8,Layer 1 Down,unworn,6,20,4.0
24.6,Layer 1 Down,unworn,6,20,4.0
19.5,Layer 1 Down,unworn,6,20,4.0
22.3,Layer 1 Down,unworn,6,20,4.0
27.3,Layer 1 Down,unworn,6,20,4.0
21.2,Layer 1 Down,unworn,6,20,4.0
-2.21,Layer 1 Down,unworn,6,20,4.0
-2.21,Layer 1 Down,unworn,6,20,4.0
0.297,Layer 1 Down,unworn,6,20,4.0
-2.09,Layer 1 Down,unworn,6,20,4.0
0.118,Layer 1 Down,unworn,6,20,4.0
-2.09,Layer 1 Down,unworn,6,20,4.0
23.3,Layer 1 Down,unworn,6,20,4.0
-1.52,Layer 1 Down,unworn,6,20,4.0
-1.52,Layer 1 Down,unworn,6,20,4.0
0.118,Layer 1 Down,unworn,6,20,4.0
-1.23,Layer 1 Down,unworn,6,20,4.0
-1.23,Layer 1 Down,unworn,6,20,4.0
